Component#1,inchi#1,Smiles#1,H#1,T#1,Component#2,inchi#2,Smiles#2,H#2,T#2,T_EP,X#1,Phase_diagram
[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,353.5,0.881,Yes
[Ch][OAc],QLKGUVGAXDXFFW-UHFFFAOYSA-M,CC(=O)[O-].C[N+](C)(C)CCO,8.8817,362.62,Urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N,NC(N)=O,14.6,405.85,291.15,0.333333333,No
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,553.1,0.101,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,523,0.2,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,491.2,0.303,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,453.7,0.401,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,411.7,0.502,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,416.4,0.601,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,417.7,0.699,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,433.3,0.852,Yes
[MeCh]Cl,MSIGGUSMCUUDGY-UHFFFAOYSA-M,COCC[N+](C)(C)C.[Cl-],6.72,442,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,433.1,0.894,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,597.88,0.1,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,573.78,0.201,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,527.35,0.301,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,497.82,0.4,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,518.9,0.499,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,540.6,0.6,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,552.2,0.7,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,565.6,0.801,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,593.8,0.9,Yes
[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,[NH4]Cl,NLXLAEXVIDQMFP-UHFFFAOYSA-N,[Cl-].[NH4+],10.38,632.2,601.7,0.945,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,601.9,0.054,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,596.4,0.1,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,563.1,0.199,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,532.3,0.304,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,507.7,0.401,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,475.7,0.5,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,447.7,0.6,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,459,0.7,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,490.9,0.8,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,512.9,0.889,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,520.9,0.932,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,568.7,0.062,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,564,0.086,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,558.7,0.153,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,548.4,0.206,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,540.8,0.27,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,532.6,0.316,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,522.3,0.358,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,515.8,0.404,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,503.3,0.503,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,514.6,0.597,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,526.4,0.688,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,530.4,0.796,Yes
[N2222]Cl,YMBCJWGVCUEGHA-UHFFFAOYSA-M,CC[N+](CC)(CC)CC.[Cl-],51.24,535.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,534.5,0.878,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,603,0.051,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,589.2,0.101,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,551.8,0.202,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,515.2,0.301,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,465.5,0.4,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,421.5,0.498,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,360.7,0.599,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,405.6,0.697,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,439.8,0.798,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,477.5,0.897,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,[N1111]Cl,OKIZCWYLBDKLSU-UHFFFAOYSA-M,C[N+](C)(C)C.[Cl-],20.49,612.87,489.7,0.945,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,573.4,0.049,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,563.2,0.118,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,542.9,0.216,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,531.7,0.245,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,518.8,0.292,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,497.7,0.379,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,478.2,0.489,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,484.8,0.596,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,490.9,0.707,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,496.6,0.8,Yes
[N3333]Cl,FBEVECUEMUUFKM-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.4,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,500.4,0.899,Yes
[N4444]Br,JRMUNVKIHCOMHV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],10,390.8,Malonic Acid,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(=O)O,23.1,407.46,255.17,0.5,No
[N4444]Br,JRMUNVKIHCOMHV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],10,390.8,Oxalic Acid,MUBZPKHOEPUJKR-UHFFFAOYSA-N,O=C(O)C(=O)O,18.58,462.4,250.99,0.5,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Arginine,ODKSFYDXXFIFQN-BYPYZUCNSA-N,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],11.94,495.16,298.22,0.857142857,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Arginine,ODKSFYDXXFIFQN-BYPYZUCNSA-N,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],11.94,495.16,299.55,0.875,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Arginine,ODKSFYDXXFIFQN-BYPYZUCNSA-N,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],11.94,495.16,299.31,0.888888889,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Aspartic acid,CKLJMWTZIZZHCS-UWTATZPHSA-N,[NH3+][C@@H](CC(=O)O)C(=O)[O-],,543.15,298.23,0.9,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Aspartic acid,CKLJMWTZIZZHCS-UWTATZPHSA-N,[NH3+][C@@H](CC(=O)O)C(=O)[O-],,543.15,305.96,0.909090909,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Aspartic acid,CKLJMWTZIZZHCS-UWTATZPHSA-N,[NH3+][C@@H](CC(=O)O)C(=O)[O-],,543.15,304.93,0.916666667,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,518.3,0.094,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,520.4,0.099,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,471.2,0.197,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,472.6,0.197,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,421.4,0.304,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,422.7,0.308,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,368.4,0.394,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,316.3,0.51,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,317.7,0.512,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,326.9,0.575,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,328.3,0.588,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,331.6,0.704,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,333.3,0.711,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,341.3,0.809,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,340.9,0.811,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,341.3,0.875,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,341.6,0.886,Yes
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Glutamic acid,WHUUTDBJXJRKMK-GSVOUGTGSA-N,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],,472.15,303.7,0.888888889,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Glutamic acid,WHUUTDBJXJRKMK-GSVOUGTGSA-N,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],,472.15,302.41,0.9,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,Glutamic acid,WHUUTDBJXJRKMK-GSVOUGTGSA-N,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],,472.15,302.01,0.909090909,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,L-Methionine,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCC[C@H]([NH3+])C(=O)[O-],31.62,559.02,299.12,0.9,No
[N4444]Cl,NHGXDBSUJJNIRV-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344,L-Methionine,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCC[C@H]([NH3+])C(=O)[O-],31.62,559.02,297.41,0.909090909,No
