Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Charge#1,Surf_charge#1,Dipol#1,Moment_HBacc#1,Moment_HBdon#1,Moment_sig2#1,Moment_sig3#1,Moment_sig4#1,Moment_sig5#1,Moment_sig6#1,Charge#2,Surf_charge#2,Dipol#2,Moment_HBacc#2,Moment_HBdon#2,Moment_sig2#2,Moment_sig3#2,Moment_sig4#2,Moment_sig5#2,Moment_sig6#2,mu_c0#1,log10_c0#1,FreeE_c0#1,H_int_c0#1,H_MF_c0#1,H_HB_c0#1,H_vdW_c0#1,mu_c0#2,log10_c0#2,FreeE_c0#2,H_int_c0#2,H_MF_c0#2,H_HB_c0#2,H_vdW_c0#2,mu_c1#1,log10_c1#1,FreeE_c1#1,H_int_c1#1,H_MF_c1#1,H_HB_c1#1,H_vdW_c1#1,mu_c1#2,log10_c1#2,FreeE_c1#2,H_int_c1#2,H_MF_c1#2,H_HB_c1#2,H_vdW_c1#2
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],322.0,0.2,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],314.0,0.3,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],304.0,0.4,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.0,0.5,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],308.0,0.6,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],316.0,0.7,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],327.0,0.8,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],331.0,0.9,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.0092,2.6525055163465265e-05,18.0212,22.38877,0.00498,171.02564,201.27367,428.89008,739.19381,1411.34826,-10.08014,-3.25774,-489295.46701,-16.19049,5.93731,-4.03389,-18.09391,-7.80256,-15.65155,-719525.77265,-35.47983,3.49295,-21.97824,-16.99455,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,0.74069,-9.75154,-719517.2294,-7.15157,10.96627,-0.57698,-17.54086
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],540.0,0.1,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],518.0,0.15,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],502.0,0.2,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],474.0,0.25,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],438.0,0.35,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],419.0,0.4,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],378.0,0.45,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],339.0,0.55,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],331.0,0.6,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],332.0,0.65,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.0,0.7,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],334.0,0.75,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.0,0.8,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.0,0.85,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],335.0,0.9,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,0.00928,5.241468169122974e-05,18.3247,15.03954,0.22904,171.97445,120.10604,311.40097,376.89066,713.98177,-0.11035,4.63281,-489285.49722,-0.40206,13.7754,-0.64962,-13.52784,2.46696,-10.42216,-495308.54227,-17.9761,4.51102,-13.99338,-8.49375,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,5.74815,-1.9424,-495305.26108,1.34719,8.54801,-0.4999,-6.70093
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,344.0,0.1,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,341.0,0.2,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,334.0,0.3,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.0,0.4,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,324.0,0.5,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,329.0,0.6,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.0,0.7,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,333.0,0.8,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,334.0,0.85,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.0027,-1.0522728216052657e-05,2.5554,1.61593,3.22895,78.61581,-3.15624,112.46174,-52.03447,269.37877,-8.02293,-1.78876,-489293.4098,-15.72822,3.83897,-2.38571,-17.18148,-4.64874,-1.39186,-412234.00994,-11.61355,2.7426,-2.43603,-11.92012,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-4.59963,-1.03863,-412233.96083,-10.81587,3.22439,-2.28308,-11.75718
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,342.0,0.1,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.00991,-2.415698402662699e-05,2.9838,1.92406,3.00216,72.29791,5.42745,110.12254,-31.97568,260.44866,-8.46419,-2.23005,-489293.85106,-17.04962,2.85764,-2.32477,-17.58248,-9.76879,-3.31146,-538647.49801,-19.07267,3.05126,-2.57831,-19.54561,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-9.57177,-2.971,-538647.30099,-18.86722,3.02143,-2.36476,-19.5239
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,340.0,0.2,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.00991,-2.415698402662699e-05,2.9838,1.92406,3.00216,72.29791,5.42745,110.12254,-31.97568,260.44866,-8.46419,-2.23005,-489293.85106,-17.04962,2.85764,-2.32477,-17.58248,-9.76879,-3.31146,-538647.49801,-19.07267,3.05126,-2.57831,-19.54561,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-9.57177,-2.971,-538647.30099,-18.86722,3.02143,-2.36476,-19.5239
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,337.0,0.3,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.00991,-2.415698402662699e-05,2.9838,1.92406,3.00216,72.29791,5.42745,110.12254,-31.97568,260.44866,-8.46419,-2.23005,-489293.85106,-17.04962,2.85764,-2.32477,-17.58248,-9.76879,-3.31146,-538647.49801,-19.07267,3.05126,-2.57831,-19.54561,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-9.57177,-2.971,-538647.30099,-18.86722,3.02143,-2.36476,-19.5239
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,334.0,0.4,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.00991,-2.415698402662699e-05,2.9838,1.92406,3.00216,72.29791,5.42745,110.12254,-31.97568,260.44866,-8.46419,-2.23005,-489293.85106,-17.04962,2.85764,-2.32477,-17.58248,-9.76879,-3.31146,-538647.49801,-19.07267,3.05126,-2.57831,-19.54561,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-9.57177,-2.971,-538647.30099,-18.86722,3.02143,-2.36476,-19.5239
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,331.0,0.5,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.00991,-2.415698402662699e-05,2.9838,1.92406,3.00216,72.29791,5.42745,110.12254,-31.97568,260.44866,-8.46419,-2.23005,-489293.85106,-17.04962,2.85764,-2.32477,-17.58248,-9.76879,-3.31146,-538647.49801,-19.07267,3.05126,-2.57831,-19.54561,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-9.57177,-2.971,-538647.30099,-18.86722,3.02143,-2.36476,-19.5239
Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.0,0.6,-0.00839,-2.2634474203457375e-05,2.9239,1.82796,3.08023,71.10303,4.3122,110.47936,-36.96254,263.19829,-0.00991,-2.415698402662699e-05,2.9838,1.92406,3.00216,72.29791,5.42745,110.12254,-31.97568,260.44866,-8.46419,-2.23005,-489293.85106,-17.04962,2.85764,-2.32477,-17.58248,-9.76879,-3.31146,-538647.49801,-19.07267,3.05126,-2.57831,-19.54561,-8.6477,-2.54582,-489294.03457,-17.25203,2.87898,-2.5295,-17.60151,-9.57177,-2.971,-538647.30099,-18.86722,3.02143,-2.36476,-19.5239
