Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,Area#1,sig1#1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc1#1,Hb_acc2#1,Hb_acc3#1,Hb_acc4#1,Hb_don1#1,Hb_don2#1,Hb_don3#1,Hb_don4#1,Volume#1,MolWeight#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,charge_p#1,charge_n#1,area_p#1,area_n#1,Hb_acc5#1,Hb_don5#1,Area#2,sig1#2,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc1#2,Hb_acc2#2,Hb_acc3#2,Hb_acc4#2,Hb_don1#2,Hb_don2#2,Hb_don3#2,Hb_don4#2,Volume#2,MolWeight#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,charge_p#2,charge_n#2,area_p#2,area_n#2,Hb_acc5#2,Hb_don5#2,WAPS#1,WANS#1,WAPS#2,WANS#2
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],397.5,0.399,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],393.5,0.401,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.3,0.5,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.7,0.501,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],305.7,0.601,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],307.7,0.644,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],316,0.681,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],317.6,0.697,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],330.5,0.778,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],331.5,0.803,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],338.8,0.886,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,C[N+](C)(CCO)Cc1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],345.8,0.899,246.6026,0,181.5485,116.6947,312.9667,368.2869,709.9348,0.232,23.3936,14.8949,7.4874,-0.0164,2.1811,0.4208,0.031,280.7556,215.721,-42.4943,0.7244,9.6096,-1.1335,-14.3054,0.8882,-0.8882,96.1139,143.8786,14.7596,0.3139,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.009241119,-0.00617326,0.012944751,-0.006715318
Caffeic acid,O=C(O)/C=C/c1ccc(O)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],340.15,0.33,206.3647,0,133.9538,-49.1867,255.4684,-211.8295,678.8519,0.0645,6.6591,2.8324,0.7092,-0.1264,12.8565,8.8032,5.4949,205.4091,180.1583,-18.9609,1.1755,6.6721,-1.1335,-1.1237,0.6508,-0.6508,112.5272,82.7991,2.7128,8.7172,177.0496,0,171.9745,120.106,311.401,376.8907,713.9818,0.2347,23.5772,15.0395,7.6146,-0.0108,1.8488,0.229,0.0126,188.1524,139.6245,-43.9005,0.6451,6.901,0,-16.944,0.7737,-0.7737,59.7694,115.2142,14.8568,0.1508,0.005783491,-0.007859989,0.012944751,-0.006715318
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.35,0.1,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],544.65,0.189,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],497.45,0.308,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],463.25,0.399,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],423.75,0.501,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],390.85,0.598,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],347.75,0.69,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],303.75,0.794,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],303.83,0.802,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],304.94,0.891,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],304.55,0.901,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,158.2413,0,170.1339,149.6481,378.5868,542.1793,1051.1653,0.2709,27.0958,19.0972,11.8396,-0.0094,1.6345,0.1957,0.0046,157.9064,109.5984,-43.852,0.5618,6.5021,0,-17.3924,0.7045,-0.7045,49.7911,106.621,19.0972,0.1644,0.004795455,-0.003314097,0.014149115,-0.006607516
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],495.25,0.098,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],465.25,0.192,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],435.85,0.283,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],431,0.301,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],403.28,0.35,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],373.45,0.41,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],344.22,0.492,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],346.25,0.5,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],312.28,0.599,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],301.66,0.697,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],304.18,0.804,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],305.05,0.903,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,214.3716,0,162.9315,172.4918,369.9881,587.0596,1065.4834,0.2797,27.9794,19.8673,12.3072,0,0.2225,0.0001,0,239.8706,165.7051,-41.3383,0.5647,8.618,0,-13.5139,0.7273,-0.7273,56.1847,145.1821,19.8611,0,0.004795455,-0.003314097,0.012944805,-0.005009571
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],483.45,0.1,251.5038,0,67.2635,3.9079,110.854,-36.2663,265.1764,0.0447,4.6124,1.8764,0.4266,-0.0445,4.4942,3.081,1.8835,251.081,172.2656,-8.7806,0.5636,8.7391,0,8.3888,0.4369,-0.4369,91.1071,131.8308,1.806,3.0499,280.8307,0,163.1481,183.911,383.182,631.572,1156.3201,0.286,28.6106,20.5453,12.9738,-0.0002,0.2122,0.0005,0,329.4602,221.8118,-40.2405,0.6655,11.1055,0,-10.1571,0.777,-0.777,79.3024,183.4051,20.5387,0,0.004795455,-0.003314097,0.009797938,-0.004236523
